sep=;
# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
isaacpi;1;2017-07-13 19:20:50 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:51 UTC;wlan0;44.00;1.00;2.20;0.14;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:51 UTC;vethdcde907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:51 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:51 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-07-13 19:20:54 UTC;wlan0;30.29;0.33;1.83;0.04;0.00;0.00;1.63;0.00
isaacpi;3;2017-07-13 19:20:54 UTC;vethdcde907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-07-13 19:20:54 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-07-13 19:20:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-07-13 19:20:54 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:55 UTC;wlan0;19.00;2.00;0.85;0.16;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:55 UTC;vethdcde907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:55 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:55 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:56 UTC;wlan0;15.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-07-13 19:20:56 UTC;vethdcde907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
