# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
isaacpi;1;2017-03-18 13:38:06 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:06 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:06 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:06 UTC;eth0;52.00;34.00;45.14;2.95;0.00;0.00;0.00;0.37
isaacpi;1;2017-03-18 13:38:07 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:07 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:07 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:07 UTC;eth0;98.00;92.00;143.55;7.01;0.00;0.00;0.00;1.18
isaacpi;1;2017-03-18 13:38:08 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:08 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:08 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:08 UTC;eth0;124.00;97.00;181.64;7.39;0.00;0.00;0.00;1.49
isaacpi;1;2017-03-18 13:38:09 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:09 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:09 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:09 UTC;eth0;98.00;65.00;143.55;4.95;0.00;0.00;0.00;1.18
isaacpi;1;2017-03-18 13:38:10 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:10 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:10 UTC;eth0;159.00;82.00;232.91;6.25;0.00;0.00;0.00;1.91
isaacpi;1;2017-03-18 13:38:11 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:11 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:11 UTC;eth0;306.00;99.00;448.24;7.54;0.00;0.00;0.00;3.67
isaacpi;1;2017-03-18 13:38:12 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:12 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:12 UTC;eth0;130.00;53.00;185.94;4.44;0.00;0.00;0.00;1.52
isaacpi;1;2017-03-18 13:38:13 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:13 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:13 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:14 UTC;wlan0;4.00;0.00;1.63;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:14 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:14 UTC;eth0;3.00;3.00;0.15;0.84;0.00;0.00;0.00;0.01
isaacpi;1;2017-03-18 13:38:15 UTC;wlan0;10.00;0.00;4.51;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:15 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:15 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-03-18 13:38:18 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-03-18 13:38:18 UTC;veth66c8854;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-03-18 13:38:18 UTC;docker0;27.53;65.51;2.63;11.16;0.00;0.00;0.00;0.00
isaacpi;3;2017-03-18 13:38:18 UTC;lo;1415.82;1415.82;20489.72;20489.72;0.00;0.00;0.00;0.00
isaacpi;3;2017-03-18 13:38:18 UTC;veth502f34d;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;3;2017-03-18 13:38:18 UTC;eth0;5009.18;1917.72;2132.61;263.87;0.00;0.00;0.00;17.47
